Date,Time,Building,Floor,Carbon Emissions (kg CO₂),Source Type
10/3/2024,13:00,ECSW UTD,4,4.6,HVAC
10/3/2024,13:00,ECSW UTD,4,1.95,Lighting
10/3/2024,13:00,ECSW UTD,4,2.48,Computing
10/3/2024,13:00,ECSW UTD,4,3.72,Refrigeration
10/3/2024,13:00,ECSW UTD,4,0.9,Office Equipment
10/3/2024,14:00,ECSW UTD,1,5.98,HVAC
10/3/2024,14:00,ECSW UTD,1,2.02,Lighting
10/3/2024,14:00,ECSW UTD,1,2.65,Computing
10/3/2024,14:00,ECSW UTD,1,4.11,Refrigeration
10/3/2024,14:00,ECSW UTD,1,1.44,Office Equipment
10/3/2024,14:00,ECSW UTD,2,4.89,HVAC
10/3/2024,14:00,ECSW UTD,2,2.31,Lighting
10/3/2024,14:00,ECSW UTD,2,3.38,Computing
10/3/2024,14:00,ECSW UTD,2,3.73,Refrigeration
10/3/2024,14:00,ECSW UTD,2,1.21,Office Equipment
10/3/2024,14:00,ECSW UTD,3,4.86,HVAC
10/3/2024,14:00,ECSW UTD,3,0.85,Lighting
10/3/2024,14:00,ECSW UTD,3,2.24,Computing
10/3/2024,14:00,ECSW UTD,3,4.68,Refrigeration
10/3/2024,14:00,ECSW UTD,3,2.32,Office Equipment
10/3/2024,14:00,ECSW UTD,4,4.88,HVAC
10/3/2024,14:00,ECSW UTD,4,2.29,Lighting
10/3/2024,14:00,ECSW UTD,4,3.16,Computing
10/3/2024,14:00,ECSW UTD,4,5.54,Refrigeration
10/3/2024,14:00,ECSW UTD,4,2.06,Office Equipment
10/3/2024,15:00,ECSW UTD,1,4.94,HVAC
10/3/2024,15:00,ECSW UTD,1,1.52,Lighting
10/3/2024,15:00,ECSW UTD,1,2.2,Computing
10/3/2024,15:00,ECSW UTD,1,4.1,Refrigeration
10/3/2024,15:00,ECSW UTD,1,1.12,Office Equipment
10/3/2024,15:00,ECSW UTD,2,4.29,HVAC
10/3/2024,15:00,ECSW UTD,2,1.68,Lighting
10/3/2024,15:00,ECSW UTD,2,2.46,Computing
10/3/2024,15:00,ECSW UTD,2,4.84,Refrigeration
10/3/2024,15:00,ECSW UTD,2,1.94,Office Equipment
10/3/2024,15:00,ECSW UTD,3,5,HVAC
10/3/2024,15:00,ECSW UTD,3,2.74,Lighting
10/3/2024,15:00,ECSW UTD,3,3.04,Computing
10/3/2024,15:00,ECSW UTD,3,3.57,Refrigeration
10/3/2024,15:00,ECSW UTD,3,2.26,Office Equipment
10/3/2024,15:00,ECSW UTD,4,5.27,HVAC
10/3/2024,15:00,ECSW UTD,4,1.48,Lighting
10/3/2024,15:00,ECSW UTD,4,2.9,Computing
10/3/2024,15:00,ECSW UTD,4,3.56,Refrigeration
10/3/2024,15:00,ECSW UTD,4,0.81,Office Equipment
10/3/2024,16:00,ECSW UTD,1,5.46,HVAC
10/3/2024,16:00,ECSW UTD,1,2.95,Lighting
10/3/2024,16:00,ECSW UTD,1,2.3,Computing
10/3/2024,16:00,ECSW UTD,1,4.28,Refrigeration
10/3/2024,16:00,ECSW UTD,1,1.17,Office Equipment
10/3/2024,16:00,ECSW UTD,2,4.76,HVAC
10/3/2024,16:00,ECSW UTD,2,1.7,Lighting
10/3/2024,16:00,ECSW UTD,2,2.57,Computing
10/3/2024,16:00,ECSW UTD,2,4.02,Refrigeration
10/3/2024,16:00,ECSW UTD,2,1.08,Office Equipment
10/3/2024,16:00,ECSW UTD,3,5.14,HVAC
10/3/2024,16:00,ECSW UTD,3,1.97,Lighting
10/3/2024,16:00,ECSW UTD,3,2.88,Computing
10/3/2024,16:00,ECSW UTD,3,3.55,Refrigeration
10/3/2024,16:00,ECSW UTD,3,1.21,Office Equipment
10/3/2024,16:00,ECSW UTD,4,5.38,HVAC
10/3/2024,16:00,ECSW UTD,4,2.25,Lighting
10/3/2024,16:00,ECSW UTD,4,2.51,Computing
10/3/2024,16:00,ECSW UTD,4,4.05,Refrigeration
10/3/2024,16:00,ECSW UTD,4,1.88,Office Equipment
10/3/2024,17:00,ECSW UTD,1,4.17,HVAC
10/3/2024,17:00,ECSW UTD,1,2.27,Lighting
10/3/2024,17:00,ECSW UTD,1,2.67,Computing
10/3/2024,17:00,ECSW UTD,1,4.29,Refrigeration
10/3/2024,17:00,ECSW UTD,1,1.12,Office Equipment
10/3/2024,17:00,ECSW UTD,2,4.1,HVAC
10/3/2024,17:00,ECSW UTD,2,1.19,Lighting
10/3/2024,17:00,ECSW UTD,2,3.02,Computing
10/3/2024,17:00,ECSW UTD,2,4.13,Refrigeration
10/3/2024,17:00,ECSW UTD,2,1.05,Office Equipment
10/3/2024,17:00,ECSW UTD,3,5.32,HVAC
10/3/2024,17:00,ECSW UTD,3,1.17,Lighting
10/3/2024,17:00,ECSW UTD,3,2.97,Computing
10/3/2024,17:00,ECSW UTD,3,3.39,Refrigeration
10/3/2024,17:00,ECSW UTD,3,1.17,Office Equipment
10/3/2024,17:00,ECSW UTD,4,5.02,HVAC
10/3/2024,17:00,ECSW UTD,4,1.57,Lighting
10/3/2024,17:00,ECSW UTD,4,2.81,Computing
10/3/2024,17:00,ECSW UTD,4,4.5,Refrigeration
10/3/2024,17:00,ECSW UTD,4,1.21,Office Equipment
10/4/2024,9:00,ECSW UTD,1,5.42,HVAC
10/4/2024,9:00,ECSW UTD,1,1.44,Lighting
10/4/2024,9:00,ECSW UTD,1,3.26,Computing
10/4/2024,9:00,ECSW UTD,1,4.72,Refrigeration
10/4/2024,9:00,ECSW UTD,1,0.26,Office Equipment
10/4/2024,9:00,ECSW UTD,2,4.6,HVAC
10/4/2024,9:00,ECSW UTD,2,2.29,Lighting
10/4/2024,9:00,ECSW UTD,2,2.9,Computing
10/4/2024,9:00,ECSW UTD,2,4.19,Refrigeration
10/4/2024,9:00,ECSW UTD,2,1.2,Office Equipment
10/4/2024,9:00,ECSW UTD,3,5.04,HVAC
10/4/2024,9:00,ECSW UTD,3,1.92,Lighting
10/4/2024,9:00,ECSW UTD,3,3.58,Computing
10/4/2024,9:00,ECSW UTD,3,4.13,Refrigeration
10/4/2024,9:00,ECSW UTD,3,1.67,Office Equipment
10/4/2024,9:00,ECSW UTD,4,4.79,HVAC
10/4/2024,9:00,ECSW UTD,4,1.76,Lighting
10/4/2024,9:00,ECSW UTD,4,2.78,Computing
10/4/2024,9:00,ECSW UTD,4,4.2,Refrigeration
10/4/2024,9:00,ECSW UTD,4,1.29,Office Equipment
10/4/2024,10:00,ECSW UTD,1,5.14,HVAC
10/4/2024,10:00,ECSW UTD,1,3.04,Lighting
10/4/2024,10:00,ECSW UTD,1,3.44,Computing
10/4/2024,10:00,ECSW UTD,1,3.84,Refrigeration
10/4/2024,10:00,ECSW UTD,1,2.1,Office Equipment
10/4/2024,10:00,ECSW UTD,2,4.8,HVAC
10/4/2024,10:00,ECSW UTD,2,0.98,Lighting
10/4/2024,10:00,ECSW UTD,2,2.5,Computing
10/4/2024,10:00,ECSW UTD,2,3.06,Refrigeration
10/4/2024,10:00,ECSW UTD,2,1.32,Office Equipment
10/4/2024,10:00,ECSW UTD,3,5.01,HVAC
10/4/2024,10:00,ECSW UTD,3,2.84,Lighting
10/4/2024,10:00,ECSW UTD,3,3.16,Computing
10/4/2024,10:00,ECSW UTD,3,3.89,Refrigeration
10/4/2024,10:00,ECSW UTD,3,1.91,Office Equipment
10/4/2024,10:00,ECSW UTD,4,3.89,HVAC
10/4/2024,10:00,ECSW UTD,4,2.12,Lighting
10/4/2024,10:00,ECSW UTD,4,3.39,Computing
10/4/2024,10:00,ECSW UTD,4,3.26,Refrigeration
10/4/2024,10:00,ECSW UTD,4,2.07,Office Equipment
10/4/2024,11:00,ECSW UTD,1,5.17,HVAC
10/4/2024,11:00,ECSW UTD,1,1.79,Lighting
10/4/2024,11:00,ECSW UTD,1,3.32,Computing
10/4/2024,11:00,ECSW UTD,1,5.14,Refrigeration
10/4/2024,11:00,ECSW UTD,1,1.59,Office Equipment
10/4/2024,11:00,ECSW UTD,2,5.12,HVAC
10/4/2024,11:00,ECSW UTD,2,1.77,Lighting
10/4/2024,11:00,ECSW UTD,2,2.58,Computing
10/4/2024,11:00,ECSW UTD,2,4.42,Refrigeration
10/4/2024,11:00,ECSW UTD,2,1.07,Office Equipment
10/4/2024,11:00,ECSW UTD,3,5.04,HVAC
10/4/2024,11:00,ECSW UTD,3,1.76,Lighting
10/4/2024,11:00,ECSW UTD,3,3.24,Computing
10/4/2024,11:00,ECSW UTD,3,4.17,Refrigeration
10/4/2024,11:00,ECSW UTD,3,2.02,Office Equipment
10/4/2024,11:00,ECSW UTD,4,4.74,HVAC
10/4/2024,11:00,ECSW UTD,4,1.87,Lighting
10/4/2024,11:00,ECSW UTD,4,2.51,Computing
10/4/2024,11:00,ECSW UTD,4,3.78,Refrigeration
10/4/2024,11:00,ECSW UTD,4,1.69,Office Equipment
10/4/2024,12:00,ECSW UTD,1,5.38,HVAC
10/4/2024,12:00,ECSW UTD,1,1.54,Lighting
10/4/2024,12:00,ECSW UTD,1,3.43,Computing
10/4/2024,12:00,ECSW UTD,1,4.68,Refrigeration
10/4/2024,12:00,ECSW UTD,1,1.71,Office Equipment
10/4/2024,12:00,ECSW UTD,2,5.94,HVAC
10/4/2024,12:00,ECSW UTD,2,1.61,Lighting
10/4/2024,12:00,ECSW UTD,2,2.38,Computing
10/4/2024,12:00,ECSW UTD,2,3.11,Refrigeration
10/4/2024,12:00,ECSW UTD,2,2.25,Office Equipment
10/4/2024,12:00,ECSW UTD,3,5.33,HVAC
10/4/2024,12:00,ECSW UTD,3,1.97,Lighting
10/4/2024,12:00,ECSW UTD,3,3.14,Computing
10/4/2024,12:00,ECSW UTD,3,3.44,Refrigeration
10/4/2024,12:00,ECSW UTD,3,2.72,Office Equipment
10/4/2024,12:00,ECSW UTD,4,5.06,HVAC
10/4/2024,12:00,ECSW UTD,4,2.05,Lighting
10/4/2024,12:00,ECSW UTD,4,3.36,Computing
10/4/2024,12:00,ECSW UTD,4,4.24,Refrigeration
10/4/2024,12:00,ECSW UTD,4,1.61,Office Equipment
10/4/2024,13:00,ECSW UTD,1,4.6,HVAC
10/4/2024,13:00,ECSW UTD,1,2.24,Lighting
10/4/2024,13:00,ECSW UTD,1,3.94,Computing
10/4/2024,13:00,ECSW UTD,1,4.67,Refrigeration
10/4/2024,13:00,ECSW UTD,1,2.3,Office Equipment
10/4/2024,13:00,ECSW UTD,2,4.74,HVAC
10/4/2024,13:00,ECSW UTD,2,1.51,Lighting
10/4/2024,13:00,ECSW UTD,2,2.94,Computing
10/4/2024,13:00,ECSW UTD,2,4.03,Refrigeration
10/4/2024,13:00,ECSW UTD,2,2.05,Office Equipment
10/4/2024,13:00,ECSW UTD,3,4.15,HVAC
10/4/2024,13:00,ECSW UTD,3,2.76,Lighting
10/4/2024,13:00,ECSW UTD,3,2.92,Computing
10/4/2024,13:00,ECSW UTD,3,3.79,Refrigeration
10/4/2024,13:00,ECSW UTD,3,0.99,Office Equipment
10/4/2024,13:00,ECSW UTD,4,4.17,HVAC
10/4/2024,13:00,ECSW UTD,4,2.41,Lighting
10/4/2024,13:00,ECSW UTD,4,3.04,Computing
10/4/2024,13:00,ECSW UTD,4,3.36,Refrigeration
10/4/2024,13:00,ECSW UTD,4,0.85,Office Equipment
10/4/2024,14:00,ECSW UTD,1,4.83,HVAC
10/4/2024,14:00,ECSW UTD,1,2.83,Lighting
10/4/2024,14:00,ECSW UTD,1,2.87,Computing
10/4/2024,14:00,ECSW UTD,1,3.25,Refrigeration
10/4/2024,14:00,ECSW UTD,1,1.38,Office Equipment
10/4/2024,14:00,ECSW UTD,2,4.86,HVAC
10/4/2024,14:00,ECSW UTD,2,0.65,Lighting
10/4/2024,14:00,ECSW UTD,2,2.97,Computing
10/4/2024,14:00,ECSW UTD,2,3.88,Refrigeration
10/4/2024,14:00,ECSW UTD,2,1.85,Office Equipment
10/4/2024,14:00,ECSW UTD,3,5.92,HVAC
10/4/2024,14:00,ECSW UTD,3,2.56,Lighting
10/4/2024,14:00,ECSW UTD,3,2.87,Computing
10/4/2024,14:00,ECSW UTD,3,3.45,Refrigeration
10/4/2024,14:00,ECSW UTD,3,2.79,Office Equipment
10/4/2024,14:00,ECSW UTD,4,5.03,HVAC
10/4/2024,14:00,ECSW UTD,4,2.01,Lighting
10/4/2024,14:00,ECSW UTD,4,2.99,Computing
10/4/2024,14:00,ECSW UTD,4,4.1,Refrigeration
10/4/2024,14:00,ECSW UTD,4,1.43,Office Equipment
10/4/2024,15:00,ECSW UTD,1,4.71,HVAC
10/4/2024,15:00,ECSW UTD,1,1.73,Lighting
10/4/2024,15:00,ECSW UTD,1,2.98,Computing
10/4/2024,15:00,ECSW UTD,1,3.73,Refrigeration
10/4/2024,15:00,ECSW UTD,1,1.14,Office Equipment
10/4/2024,15:00,ECSW UTD,2,5.05,HVAC
10/4/2024,15:00,ECSW UTD,2,1.87,Lighting
10/4/2024,15:00,ECSW UTD,2,3.75,Computing
10/4/2024,15:00,ECSW UTD,2,2.67,Refrigeration
10/4/2024,15:00,ECSW UTD,2,2.05,Office Equipment
10/4/2024,15:00,ECSW UTD,3,5.62,HVAC
10/4/2024,15:00,ECSW UTD,3,0.96,Lighting
10/4/2024,15:00,ECSW UTD,3,2.83,Computing
10/4/2024,15:00,ECSW UTD,3,3.81,Refrigeration
10/4/2024,15:00,ECSW UTD,3,0.8,Office Equipment
10/4/2024,15:00,ECSW UTD,4,4.61,HVAC
10/4/2024,15:00,ECSW UTD,4,1.44,Lighting
10/4/2024,15:00,ECSW UTD,4,3.88,Computing
10/4/2024,15:00,ECSW UTD,4,4.47,Refrigeration
10/4/2024,15:00,ECSW UTD,4,2.14,Office Equipment
10/4/2024,16:00,ECSW UTD,1,5.36,HVAC
10/4/2024,16:00,ECSW UTD,1,1.44,Lighting
10/4/2024,16:00,ECSW UTD,1,2.74,Computing
10/4/2024,16:00,ECSW UTD,1,4.24,Refrigeration
10/4/2024,16:00,ECSW UTD,1,0.89,Office Equipment
10/4/2024,16:00,ECSW UTD,2,5.36,HVAC
10/4/2024,16:00,ECSW UTD,2,1.88,Lighting
10/4/2024,16:00,ECSW UTD,2,2.81,Computing
10/4/2024,16:00,ECSW UTD,2,4.36,Refrigeration
10/4/2024,16:00,ECSW UTD,2,1.72,Office Equipment
10/4/2024,16:00,ECSW UTD,3,4.82,HVAC
10/4/2024,16:00,ECSW UTD,3,2.58,Lighting
10/4/2024,16:00,ECSW UTD,3,2.46,Computing
10/4/2024,16:00,ECSW UTD,3,4.31,Refrigeration
10/4/2024,16:00,ECSW UTD,3,1.8,Office Equipment
10/4/2024,16:00,ECSW UTD,4,4.85,HVAC
10/4/2024,16:00,ECSW UTD,4,2.16,Lighting
10/4/2024,16:00,ECSW UTD,4,2.37,Computing
10/4/2024,16:00,ECSW UTD,4,4.46,Refrigeration
10/4/2024,16:00,ECSW UTD,4,1.41,Office Equipment
10/4/2024,17:00,ECSW UTD,1,4.74,HVAC
10/4/2024,17:00,ECSW UTD,1,2.52,Lighting
10/4/2024,17:00,ECSW UTD,1,2.65,Computing
10/4/2024,17:00,ECSW UTD,1,3.3,Refrigeration
10/4/2024,17:00,ECSW UTD,1,0.72,Office Equipment
10/4/2024,17:00,ECSW UTD,2,5.3,HVAC
10/4/2024,17:00,ECSW UTD,2,1.36,Lighting
10/4/2024,17:00,ECSW UTD,2,3.88,Computing
10/4/2024,17:00,ECSW UTD,2,2.96,Refrigeration
10/4/2024,17:00,ECSW UTD,2,2.35,Office Equipment
10/4/2024,17:00,ECSW UTD,3,5.11,HVAC
10/4/2024,17:00,ECSW UTD,3,1.95,Lighting
10/4/2024,17:00,ECSW UTD,3,2.73,Computing
10/4/2024,17:00,ECSW UTD,3,4.2,Refrigeration
10/4/2024,17:00,ECSW UTD,3,1.48,Office Equipment
10/4/2024,17:00,ECSW UTD,4,5.55,HVAC
10/4/2024,17:00,ECSW UTD,4,2.06,Lighting
10/4/2024,17:00,ECSW UTD,4,3.08,Computing
10/4/2024,17:00,ECSW UTD,4,3.82,Refrigeration
10/4/2024,17:00,ECSW UTD,4,1.47,Office Equipment
10/5/2024,9:00,ECSW UTD,1,5.15,HVAC
10/5/2024,9:00,ECSW UTD,1,1.14,Lighting
10/5/2024,9:00,ECSW UTD,1,2.33,Computing
10/5/2024,9:00,ECSW UTD,1,4.37,Refrigeration
10/5/2024,9:00,ECSW UTD,1,1.59,Office Equipment
10/5/2024,9:00,ECSW UTD,2,4.91,HVAC
10/5/2024,9:00,ECSW UTD,2,2.01,Lighting
10/5/2024,9:00,ECSW UTD,2,3.17,Computing
10/5/2024,9:00,ECSW UTD,2,3.73,Refrigeration
10/5/2024,9:00,ECSW UTD,2,1.11,Office Equipment
10/5/2024,9:00,ECSW UTD,3,5.1,HVAC
10/5/2024,9:00,ECSW UTD,3,1.51,Lighting
10/5/2024,9:00,ECSW UTD,3,3.2,Computing
10/5/2024,9:00,ECSW UTD,3,3.15,Refrigeration
10/5/2024,9:00,ECSW UTD,3,2.01,Office Equipment
10/5/2024,9:00,ECSW UTD,4,5.24,HVAC
10/5/2024,9:00,ECSW UTD,4,2.13,Lighting
10/5/2024,9:00,ECSW UTD,4,3.49,Computing
10/5/2024,9:00,ECSW UTD,4,4.83,Refrigeration
10/5/2024,9:00,ECSW UTD,4,2.01,Office Equipment
10/5/2024,10:00,ECSW UTD,1,4.08,HVAC
10/5/2024,10:00,ECSW UTD,1,1.36,Lighting
10/5/2024,10:00,ECSW UTD,1,2.69,Computing
10/5/2024,10:00,ECSW UTD,1,4.01,Refrigeration
10/5/2024,10:00,ECSW UTD,1,1.76,Office Equipment
10/5/2024,10:00,ECSW UTD,2,4.64,HVAC
10/5/2024,10:00,ECSW UTD,2,2.09,Lighting
10/5/2024,10:00,ECSW UTD,2,2.62,Computing
10/5/2024,10:00,ECSW UTD,2,3.69,Refrigeration
10/5/2024,10:00,ECSW UTD,2,0.8,Office Equipment
10/5/2024,10:00,ECSW UTD,3,4.54,HVAC
10/5/2024,10:00,ECSW UTD,3,1.32,Lighting
10/5/2024,10:00,ECSW UTD,3,2.51,Computing
10/5/2024,10:00,ECSW UTD,3,4.53,Refrigeration
10/5/2024,10:00,ECSW UTD,3,1.03,Office Equipment
10/5/2024,10:00,ECSW UTD,4,6.32,HVAC
10/5/2024,10:00,ECSW UTD,4,2.25,Lighting
10/5/2024,10:00,ECSW UTD,4,3.09,Computing
10/5/2024,10:00,ECSW UTD,4,3.57,Refrigeration
10/5/2024,10:00,ECSW UTD,4,1.85,Office Equipment
10/5/2024,11:00,ECSW UTD,1,4.71,HVAC
10/5/2024,11:00,ECSW UTD,1,2.06,Lighting
10/5/2024,11:00,ECSW UTD,1,4.28,Computing
10/5/2024,11:00,ECSW UTD,1,3.95,Refrigeration
10/5/2024,11:00,ECSW UTD,1,2.07,Office Equipment
10/5/2024,11:00,ECSW UTD,2,4.65,HVAC
10/5/2024,11:00,ECSW UTD,2,1.98,Lighting
10/5/2024,11:00,ECSW UTD,2,3.89,Computing
10/5/2024,11:00,ECSW UTD,2,3.69,Refrigeration
10/5/2024,11:00,ECSW UTD,2,2.41,Office Equipment
10/5/2024,11:00,ECSW UTD,3,5.35,HVAC
10/5/2024,11:00,ECSW UTD,3,1.72,Lighting
10/5/2024,11:00,ECSW UTD,3,3.32,Computing
10/5/2024,11:00,ECSW UTD,3,4.49,Refrigeration
10/5/2024,11:00,ECSW UTD,3,1.81,Office Equipment
10/5/2024,11:00,ECSW UTD,4,4.21,HVAC
10/5/2024,11:00,ECSW UTD,4,1.64,Lighting
10/5/2024,11:00,ECSW UTD,4,2.88,Computing
10/5/2024,11:00,ECSW UTD,4,3.96,Refrigeration
10/5/2024,11:00,ECSW UTD,4,1.81,Office Equipment
10/5/2024,12:00,ECSW UTD,1,5.09,HVAC
10/5/2024,12:00,ECSW UTD,1,1.33,Lighting
10/5/2024,12:00,ECSW UTD,1,3.19,Computing
10/5/2024,12:00,ECSW UTD,1,4.31,Refrigeration
10/5/2024,12:00,ECSW UTD,1,1.78,Office Equipment
10/5/2024,12:00,ECSW UTD,2,5.54,HVAC
10/5/2024,12:00,ECSW UTD,2,2.42,Lighting
10/5/2024,12:00,ECSW UTD,2,3.23,Computing
10/5/2024,12:00,ECSW UTD,2,3.96,Refrigeration
10/5/2024,12:00,ECSW UTD,2,0.67,Office Equipment
10/5/2024,12:00,ECSW UTD,3,5.21,HVAC
10/5/2024,12:00,ECSW UTD,3,2.1,Lighting
10/5/2024,12:00,ECSW UTD,3,3.14,Computing
10/5/2024,12:00,ECSW UTD,3,3.36,Refrigeration
10/5/2024,12:00,ECSW UTD,3,0.96,Office Equipment
10/5/2024,12:00,ECSW UTD,4,5.53,HVAC
10/5/2024,12:00,ECSW UTD,4,1.98,Lighting
10/5/2024,12:00,ECSW UTD,4,3.34,Computing
10/5/2024,12:00,ECSW UTD,4,4.01,Refrigeration
10/5/2024,12:00,ECSW UTD,4,1.51,Office Equipment
10/5/2024,13:00,ECSW UTD,1,5.47,HVAC
10/5/2024,13:00,ECSW UTD,1,1.74,Lighting
10/5/2024,13:00,ECSW UTD,1,3.05,Computing
10/5/2024,13:00,ECSW UTD,1,3.77,Refrigeration
10/5/2024,13:00,ECSW UTD,1,1.28,Office Equipment
10/5/2024,13:00,ECSW UTD,2,4.85,HVAC
10/5/2024,13:00,ECSW UTD,2,2.11,Lighting
10/5/2024,13:00,ECSW UTD,2,2.76,Computing
10/5/2024,13:00,ECSW UTD,2,4.63,Refrigeration
10/5/2024,13:00,ECSW UTD,2,1.05,Office Equipment
10/5/2024,13:00,ECSW UTD,3,4.91,HVAC
10/5/2024,13:00,ECSW UTD,3,1.78,Lighting
10/5/2024,13:00,ECSW UTD,3,3.72,Computing
10/5/2024,13:00,ECSW UTD,3,4.1,Refrigeration
10/5/2024,13:00,ECSW UTD,3,2.02,Office Equipment
10/5/2024,13:00,ECSW UTD,4,4.26,HVAC
10/5/2024,13:00,ECSW UTD,4,2.13,Lighting
10/5/2024,13:00,ECSW UTD,4,3.44,Computing
10/5/2024,13:00,ECSW UTD,4,4.04,Refrigeration
10/5/2024,13:00,ECSW UTD,4,2.03,Office Equipment
10/5/2024,14:00,ECSW UTD,1,4.74,HVAC
10/5/2024,14:00,ECSW UTD,1,2.7,Lighting
10/5/2024,14:00,ECSW UTD,1,4.15,Computing
10/5/2024,14:00,ECSW UTD,1,3.82,Refrigeration
10/5/2024,14:00,ECSW UTD,1,1.28,Office Equipment
10/5/2024,14:00,ECSW UTD,2,5.73,HVAC
10/5/2024,14:00,ECSW UTD,2,2.79,Lighting
10/5/2024,14:00,ECSW UTD,2,2.74,Computing
10/5/2024,14:00,ECSW UTD,2,3.79,Refrigeration
10/5/2024,14:00,ECSW UTD,2,1.36,Office Equipment
10/5/2024,14:00,ECSW UTD,3,4.33,HVAC
10/5/2024,14:00,ECSW UTD,3,1.54,Lighting
10/5/2024,14:00,ECSW UTD,3,2.5,Computing
10/5/2024,14:00,ECSW UTD,3,3.62,Refrigeration
10/5/2024,14:00,ECSW UTD,3,1.48,Office Equipment
10/5/2024,14:00,ECSW UTD,4,5.12,HVAC
10/5/2024,14:00,ECSW UTD,4,2.78,Lighting
10/5/2024,14:00,ECSW UTD,4,2.5,Computing
10/5/2024,14:00,ECSW UTD,4,4.49,Refrigeration
10/5/2024,14:00,ECSW UTD,4,1.39,Office Equipment
10/5/2024,15:00,ECSW UTD,1,4.98,HVAC
10/5/2024,15:00,ECSW UTD,1,2.34,Lighting
10/5/2024,15:00,ECSW UTD,1,2.44,Computing
10/5/2024,15:00,ECSW UTD,1,4.19,Refrigeration
10/5/2024,15:00,ECSW UTD,1,1.58,Office Equipment
10/5/2024,15:00,ECSW UTD,2,5.25,HVAC
10/5/2024,15:00,ECSW UTD,2,2.14,Lighting
10/5/2024,15:00,ECSW UTD,2,4.23,Computing
10/5/2024,15:00,ECSW UTD,2,3.68,Refrigeration
10/5/2024,15:00,ECSW UTD,2,1.23,Office Equipment
10/5/2024,15:00,ECSW UTD,3,4.69,HVAC
10/5/2024,15:00,ECSW UTD,3,1.72,Lighting
10/5/2024,15:00,ECSW UTD,3,2.68,Computing
10/5/2024,15:00,ECSW UTD,3,4.59,Refrigeration
10/5/2024,15:00,ECSW UTD,3,2.21,Office Equipment
10/5/2024,15:00,ECSW UTD,4,4.71,HVAC
10/5/2024,15:00,ECSW UTD,4,1.58,Lighting
10/5/2024,15:00,ECSW UTD,4,3.24,Computing
10/5/2024,15:00,ECSW UTD,4,3.72,Refrigeration
10/5/2024,15:00,ECSW UTD,4,1.82,Office Equipment
10/5/2024,16:00,ECSW UTD,1,5.1,HVAC
10/5/2024,16:00,ECSW UTD,1,1.24,Lighting
10/5/2024,16:00,ECSW UTD,1,3.77,Computing
10/5/2024,16:00,ECSW UTD,1,4.9,Refrigeration
10/5/2024,16:00,ECSW UTD,1,1.19,Office Equipment
10/5/2024,16:00,ECSW UTD,2,4.81,HVAC
10/5/2024,16:00,ECSW UTD,2,2.14,Lighting
10/5/2024,16:00,ECSW UTD,2,3.17,Computing
10/5/2024,16:00,ECSW UTD,2,4.33,Refrigeration
10/5/2024,16:00,ECSW UTD,2,2.51,Office Equipment
10/5/2024,16:00,ECSW UTD,3,4.91,HVAC
10/5/2024,16:00,ECSW UTD,3,1.6,Lighting
10/5/2024,16:00,ECSW UTD,3,2.31,Computing
10/5/2024,16:00,ECSW UTD,3,3.63,Refrigeration
10/5/2024,16:00,ECSW UTD,3,1.48,Office Equipment
10/5/2024,16:00,ECSW UTD,4,5.9,HVAC
10/5/2024,16:00,ECSW UTD,4,1.74,Lighting
10/5/2024,16:00,ECSW UTD,4,3.11,Computing
10/5/2024,16:00,ECSW UTD,4,3.99,Refrigeration
10/5/2024,16:00,ECSW UTD,4,2.09,Office Equipment
10/5/2024,17:00,ECSW UTD,1,6.26,HVAC
10/5/2024,17:00,ECSW UTD,1,1.73,Lighting
10/5/2024,17:00,ECSW UTD,1,2.76,Computing
10/5/2024,17:00,ECSW UTD,1,4.52,Refrigeration
10/5/2024,17:00,ECSW UTD,1,1.84,Office Equipment
10/5/2024,17:00,ECSW UTD,2,5.92,HVAC
10/5/2024,17:00,ECSW UTD,2,2.29,Lighting
10/5/2024,17:00,ECSW UTD,2,2.82,Computing
10/5/2024,17:00,ECSW UTD,2,4.3,Refrigeration
10/5/2024,17:00,ECSW UTD,2,2.05,Office Equipment
10/5/2024,17:00,ECSW UTD,3,5.41,HVAC
10/5/2024,17:00,ECSW UTD,3,2.25,Lighting
10/5/2024,17:00,ECSW UTD,3,3.53,Computing
10/5/2024,17:00,ECSW UTD,3,4.58,Refrigeration
10/5/2024,17:00,ECSW UTD,3,2.19,Office Equipment
10/5/2024,17:00,ECSW UTD,4,5.32,HVAC
10/5/2024,17:00,ECSW UTD,4,1.92,Lighting
10/5/2024,17:00,ECSW UTD,4,3.07,Computing
10/5/2024,17:00,ECSW UTD,4,4.6,Refrigeration
10/5/2024,17:00,ECSW UTD,4,1.09,Office Equipment
10/6/2024,9:00,ECSW UTD,1,5.18,HVAC
10/6/2024,9:00,ECSW UTD,1,1.8,Lighting
10/6/2024,9:00,ECSW UTD,1,3.01,Computing
10/6/2024,9:00,ECSW UTD,1,4.64,Refrigeration
10/6/2024,9:00,ECSW UTD,1,1.6,Office Equipment
10/6/2024,9:00,ECSW UTD,2,5.02,HVAC
10/6/2024,9:00,ECSW UTD,2,1.32,Lighting
10/6/2024,9:00,ECSW UTD,2,3.37,Computing
10/6/2024,9:00,ECSW UTD,2,4.32,Refrigeration
10/6/2024,9:00,ECSW UTD,2,2.58,Office Equipment
10/6/2024,9:00,ECSW UTD,3,4.85,HVAC
